message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.638302304";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.626921271";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.626236557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.621792585";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.610601110";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.609815126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.606311193";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.594355189";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.594215970";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.589896300";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.578823665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.577875443";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.573516562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.562494106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.562459983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.558096116";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.546073904";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.545908401";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.541733844";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.530691959";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.530385682";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.526290732";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.514328367";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.513901106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.509816488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.498870794";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.498400711";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.493351507";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.482498061";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.481983754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.477906023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.466592563";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.466134486";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.462329221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.450644343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.450085284";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.445842142";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.434298041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.433663221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.430430106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.418966734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.418275496";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.413907924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.402654515";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.401887407";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.397444543";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.386406868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.386294431";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.382033985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.370841204";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.370079039";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.365530228";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.354593292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.354483280";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.350111478";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.338950320";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.337920652";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.333523612";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.322447637";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.322167302";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.317960672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.306540306";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.305999846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.302427787";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.290517617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.289943151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.285822215";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.274976419";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.274252752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.270195078";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.258558704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.258344275";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.253561065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.242679135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.241916700";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.237964654";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.226933564";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.226308912";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.221485030";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.210297076";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.209911942";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.206116329";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.194978065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.194471408";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.189821586";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.178440548";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.178006010";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.173495887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.162974023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.162456008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.158048393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.146386362";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.145756564";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.141483343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.130830543";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.130147019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.125867151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.114479561";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.114295752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.110288836";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.098659179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.097867727";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.093709692";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.083099250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.082300379";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.078097646";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.066654178";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.065853758";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.061432675";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.050390140";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.050313339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.046036092";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.034741727";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.033897401";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.029548455";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.019085855";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.018189464";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139864.013989241";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139864.002501665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139864.002479407";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139863.998415151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139863.986897974";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139863.985842810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139863.981823903";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139863.970369241";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139863.970234238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139863.966156053";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139863.954766148";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139863.954558509";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139863.949563106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139863.938246333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139863.938025661";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139863.934023277";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim2.sim";"1695139863.922817955";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim1.sim";"1695139863.922574562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=-0.016057])";"30";"turtlesim3.sim";"1695139863.917650669";"./src/turtle.cpp:update:260"
